x,SW,SW-C,PM,PM-C,Unbias-GPM,Optimal
0.4081632653061224,0.44945208878021614,0.2455266248722539,4.762178609999802,0.24552304387281748,9.749751034114299,0.24514179304014488
0.42857142857142855,0.44784161169942316,0.24236109223892904,4.759013123535688,0.24235755740870363,9.748206863021469,0.24212692451539133
0.44897959183673464,0.44663375388882853,0.23998694276393545,4.756639008687603,0.23998344256061843,9.747048734701847,0.23986577312182766
0.4693877551020408,0.44582851534843204,0.23840417644727308,4.755056265455547,0.23840069932856173,9.746276649155433,0.23835833885944935
0.4897959183673469,0.4454258960782337,0.23761279328894191,4.754264893839519,0.2376093277125333,9.745890606382225,0.23760462172826105
0.5102040816326531,0.4454258960782337,0.23761279328894191,4.754264893839519,0.23760932771253324,9.745890606382224,0.23760462172826105
0.5306122448979591,0.445828515348432,0.23840417644727313,4.755056265455547,0.23840069932856162,9.746276649155432,0.2383583388594494
0.5510204081632653,0.44663375388882853,0.2399869427639354,4.756639008687603,0.23998344256061843,9.747048734701846,0.23986577312182655
0.5714285714285714,0.44784161169942327,0.2423610922389291,4.759013123535688,0.2423575574087038,9.748206863021467,0.2421269245153913
0.5918367346938775,0.4494520887802163,0.2455266248722538,4.762178609999802,0.24552304387281737,9.749751034114297,0.24514179304014494
0.6122448979591836,0.4514651851312077,0.24948354066390988,4.766135468079945,0.24947990195295955,9.751681247980336,0.24891037869608673
0.6326530612244897,0.453880900752397,0.25423183961389706,4.770883697776115,0.25422813164913016,9.75399750461958,0.25343268148321724
0.6530612244897959,0.4566992356437848,0.2597715217222155,4.7764232990883135,0.25976773296132905,9.75669980403203,0.2587087014015362
0.673469387755102,0.4599201898053709,0.26610258698886513,4.7827542720165415,0.26609870588955636,9.759788146217689,0.26473843845104783
0.6938775510204082,0.4635437632371551,0.27322503541384574,4.789876616560797,0.27322105043381206,9.763262531176554,0.27152189263173854
0.7142857142857142,0.46756995593913775,0.2811388669971576,4.797790332721081,0.28113476659409653,9.76712295890863,0.2790590639436224
0.7346938775510203,0.47199876791131834,0.289844081738801,4.806495420497394,0.289839854370409,9.771369429413912,0.2873499523867136
0.7551020408163265,0.4768301991536975,0.2993406796387753,4.815991879889735,0.29933631376275005,9.7760019426924,0.29639455796118885
0.7755102040816326,0.48206424966627487,0.30962866069708084,4.826279710898104,0.30962414477111944,9.781020498744097,0.3062268448124069
0.7959183673469387,0.48770091944905053,0.3207080249137175,4.837358913522502,0.3207033473955174,9.786425097569,0.3169687911406711
0.8163265306122448,0.4937402085020244,0.3325787722886856,4.849229487762928,0.3325739216359437,9.79221573916711,0.3286313277526222
0.836734693877551,0.5001821168251965,0.3452409028219846,4.861891433619384,0.3452358674923981,9.798392423538427,0.3412144574430075
0.8571428571428571,0.5070266444185668,0.3586944165136148,4.875344751091866,0.35868918496488156,9.804955150682954,0.3547181862003373
0.8775510204081632,0.5142737912821355,0.37293931336357666,4.889589440180378,0.3729338740533932,9.811903920600686,0.36914249611186983
0.8979591836734693,0.5219235574159021,0.3879755933718694,4.904625500884918,0.38796993475793284,9.819238733291627,0.3844874008307452
0.9183673469387754,0.5299759428198672,0.40380325653849314,4.920452933205485,0.40379736707850156,9.826959588755773,0.4007528987641569
0.9387755102040816,0.5384309474940308,0.42042230286344806,4.937071737142083,0.420416171015098,9.835066486993128,0.41793898916610883
0.9591836734693877,0.5472885714383923,0.4378327323467346,4.954481912694709,0.43782634656772323,9.84355942800369,0.43604567199746036
0.9795918367346939,0.5565488146529523,0.45603454498835205,4.972683459863362,0.4560278937363774,9.85243841178746,0.4550729469744318
